medal_date,medal_type,medal_code,name,gender,country_long,nationality_long,discipline,event,birth_date,code_athlete,is_medallist
2024-08-04,Silver Medal,2.0,ALEXY Jack,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Medley Relay,2003-01-19,1935869,true
2024-08-04,Silver Medal,2.0,DRESSEL Caeleb,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Medley Relay,1996-08-16,1935896,true
2024-08-04,Silver Medal,2.0,FINK Nic,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Medley Relay,1993-07-03,1935901,true
2024-08-04,Silver Medal,2.0,MURPHY Ryan,Male,United States of America,United States of America,Swimming,Men's 4 x 100m Medley Relay,1995-07-02,1935957,true
2024-08-04,Bronze Medal,3.0,NDOYE-BROUARD Yohann,Male,France,France,Swimming,Men's 4 x 100m Medley Relay,2000-11-29,1909299,true
2024-08-04,Bronze Medal,3.0,MARCHAND Leon,Male,France,France,Swimming,Men's 4 x 100m Medley Relay,2002-05-17,1909294,true
2024-08-04,Bronze Medal,3.0,SECCHI Clement,Male,France,France,Swimming,Men's 4 x 100m Medley Relay,2000-05-04,1909307,true
2024-08-04,Bronze Medal,3.0,FENTE--DAMERS Rafael,Male,France,France,Swimming,Men's 4 x 100m Medley Relay,2006-10-17,1909278,true
2024-08-04,Bronze Medal,3.0,GROUSSET Maxime,Male,France,France,Swimming,Men's 4 x 100m Medley Relay,1999-04-24,1909284,true
2024-08-04,Bronze Medal,3.0,MANAUDOU Florent,Male,France,France,Swimming,Men's 4 x 100m Medley Relay,1990-11-12,1909292,true
2024-08-04,Gold Medal,1.0,BERKOFF Katharine,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2001-01-28,1935873,true
2024-08-04,Gold Medal,1.0,WEBER Emma,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2004-01-13,1935999,true
2024-08-04,Gold Medal,1.0,SHACKELL Alex,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2006-11-13,1935979,true
2024-08-04,Gold Medal,1.0,DOUGLASS Kate,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2001-11-17,1935895,true
2024-08-04,Gold Medal,1.0,HUSKE Torri,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2002-12-07,1935923,true
2024-08-04,Gold Medal,1.0,KING Lilly,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,1997-02-10,1935932,true
2024-08-04,Gold Medal,1.0,SMITH Regan,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2002-02-09,1935984,true
2024-08-04,Gold Medal,1.0,WALSH Gretchen,Female,United States of America,United States of America,Swimming,Women's 4 x 100m Medley Relay,2003-01-29,1935998,true
2024-08-04,Silver Medal,2.0,ANDERSON Iona,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,2005-10-03,1946183,true
2024-08-04,Silver Medal,2.0,RAMSAY Ella,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,2004-07-12,1946174,true
2024-08-04,Silver Medal,2.0,PERKINS Alexandria,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,2000-07-27,1946146,true
2024-08-04,Silver Medal,2.0,HARRIS Meg,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,2002-03-07,1946212,true
2024-08-04,Silver Medal,2.0,McKEON Emma,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,1994-05-24,1946177,true
2024-08-04,Silver Medal,2.0,McKEOWN Kaylee,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,2001-07-12,1946198,true
2024-08-04,Silver Medal,2.0,O'CALLAGHAN Mollie,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,2004-04-02,1946218,true
2024-08-04,Silver Medal,2.0,STRAUCH Jenna,Female,Australia,Australia,Swimming,Women's 4 x 100m Medley Relay,1997-03-24,1946190,true
2024-08-04,Bronze Medal,3.0,WANG Xueer,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,1998-01-15,1945157,true
2024-08-04,Bronze Medal,3.0,TANG Qianting,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,2004-03-14,1945200,true
2024-08-04,Bronze Medal,3.0,YU Yiting,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,2005-09-05,1945164,true
2024-08-04,Bronze Medal,3.0,WU Qingfeng,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,2003-01-28,1945206,true
2024-08-04,Bronze Medal,3.0,WAN Letian,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,2004-08-12,1945202,true
2024-08-04,Bronze Medal,3.0,YANG Junxuan,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,2002-01-26,1945159,true
2024-08-04,Bronze Medal,3.0,ZHANG Yufei,Female,People's Republic of China,People's Republic of China,Swimming,Women's 4 x 100m Medley Relay,1998-04-19,1945125,true
2024-08-04,Gold Medal,1.0,ERRANI Sara,Female,Italy,Italy,Tennis,Women's Doubles,1987-04-29,1562409,true
2024-08-04,Gold Medal,1.0,PAOLINI Jasmine,Female,Italy,Italy,Tennis,Women's Doubles,1996-01-04,1910330,true
2024-08-04,Silver Medal,2.0,ANDREEVA Mirra,Female,AIN,Russian Federation,Tennis,Women's Doubles,2007-04-29,1979734,true
2024-08-04,Silver Medal,2.0,SHNAIDER Diana,Female,AIN,Russian Federation,Tennis,Women's Doubles,2004-04-02,1979732,true
2024-08-04,Bronze Medal,3.0,BUCSA Cristina,Female,Spain,Spain,Tennis,Women's Doubles,1998-01-01,1563687,true
2024-08-04,Bronze Medal,3.0,SORRIBES TORMO Sara,Female,Spain,Spain,Tennis,Women's Doubles,1996-10-08,1563681,true
2024-08-05,Gold Medal,1.0,SLAGTER Arvin,Male,Netherlands,Netherlands,3x3 Basketball,Men,1985-10-19,1970800,true
2024-08-05,Gold Medal,1.0,de JONG Worthy,Male,Netherlands,Netherlands,3x3 Basketball,Men,1988-03-14,1970792,true
2024-08-05,Gold Medal,1.0,van der HORST Dimeo,Male,Netherlands,Netherlands,3x3 Basketball,Men,1991-06-23,1970796,true
2024-08-05,Gold Medal,1.0,DRIESSEN Jan,Male,Netherlands,Netherlands,3x3 Basketball,Men,1996-12-04,1970797,true
2024-08-05,Silver Medal,2.0,VERGIAT Timothe,Male,France,France,3x3 Basketball,Men,1998-03-07,1568595,true
2024-08-05,Silver Medal,2.0,SEGUELA Franck,Male,France,France,3x3 Basketball,Men,1997-05-30,1568603,true
2024-08-05,Silver Medal,2.0,DUSSOULIER Lucas,Male,France,France,3x3 Basketball,Men,1996-07-27,1568606,true
2024-08-05,Silver Medal,2.0,RAMBAUT Jules,Male,France,France,3x3 Basketball,Men,1998-04-06,1568608,true
2024-08-05,Bronze Medal,3.0,DZIAUGYS Evaldas,Male,Lithuania,Lithuania,3x3 Basketball,Men,1996-09-26,1943480,true
2024-08-05,Bronze Medal,3.0,MATULIS Gintautas,Male,Lithuania,Lithuania,3x3 Basketball,Men,1986-12-06,1943486,true
2024-08-05,Bronze Medal,3.0,PUKELIS Aurelijus,Male,Lithuania,Lithuania,3x3 Basketball,Men,1994-05-17,1943471,true
2024-08-05,Bronze Medal,3.0,VINGELIS Sarunas,Male,Lithuania,Lithuania,3x3 Basketball,Men,1989-11-16,1943515,true
2024-08-05,Gold Medal,1.0,BRUNCKHORST Svenja,Female,Germany,Germany,3x3 Basketball,Women,1991-10-19,1898807,true
2024-08-05,Gold Medal,1.0,GREINACHER Sonja,Female,Germany,Germany,3x3 Basketball,Women,1992-07-01,1898816,true
2024-08-05,Gold Medal,1.0,REICHERT Marie,Female,Germany,Germany,3x3 Basketball,Women,2001-04-16,1898835,true
2024-08-05,Gold Medal,1.0,MEVIUS Elisa,Female,Germany,Germany,3x3 Basketball,Women,2004-04-23,1898870,true
2024-08-05,Silver Medal,2.0,ALONSO Gracia,Female,Spain,Spain,3x3 Basketball,Women,1992-08-11,1958461,true
2024-08-05,Silver Medal,2.0,YGUERAVIDE Sandra,Female,Spain,Spain,3x3 Basketball,Women,1984-12-28,1958573,true
2024-08-05,Silver Medal,2.0,GIMENO Vega,Female,Spain,Spain,3x3 Basketball,Women,1991-01-08,1958504,true
2024-08-05,Silver Medal,2.0,CAMILION Juana,Female,Spain,Spain,3x3 Basketball,Women,1999-03-22,1958475,true
2024-08-05,Bronze Medal,3.0,HAMBY Dearica,Female,United States of America,United States of America,3x3 Basketball,Women,1993-11-06,1954736,true
2024-08-05,Bronze Medal,3.0,BURDICK Cierra,Female,United States of America,United States of America,3x3 Basketball,Women,1993-09-30,1954768,true
2024-08-05,Bronze Medal,3.0,van LITH Hailey,Female,United States of America,United States of America,3x3 Basketball,Women,2001-09-09,1954785,true
2024-08-05,Bronze Medal,3.0,HOWARD Rhyne,Female,United States of America,United States of America,3x3 Basketball,Women,2000-04-29,1954738,true
2024-08-05,Gold Medal,1.0,MARCHANT Katy,Female,Great Britain,Great Britain,Cycling Track,Women's Team Sprint,1993-01-30,1957082,true
2024-08-05,Gold Medal,1.0,FINUCANE Emma,Female,Great Britain,Great Britain,Cycling Track,Women's Team Sprint,2002-12-22,1912522,true
2024-08-05,Gold Medal,1.0,CAPEWELL Sophie,Female,Great Britain,Great Britain,Cycling Track,Women's Team Sprint,1998-09-04,1912514,true
2024-08-05,Gold Medal,1.0,THOMAS Lowri,Female,Great Britain,Great Britain,Cycling Track,Women's Team Sprint,1999-03-03,1912564,false
